"","number_in_list","fold_enrichment","fdr","expected","number_in_reference","pValue","plus_minus","term.id","term.label"
"211",10,0.225692465519207,2.10817636919118e-08,44.3080808080808,566,2.91822616216846e-10,"-","GO:0050906","detection of stimulus involved in sensory perception"
"212",71,2.18546443839876,2.88025773642056e-08,32.4873737373737,415,4.00586918665066e-10,"+","GO:0003002","regionalization"
"213",36,3.12837393021725,3.60676048690888e-08,11.5075757575758,147,5.03995265834542e-10,"+","GO:0035148","tube formation"
"214",185,1.56091532790727,4.00849019847271e-08,118.520202020202,1514,5.6276120348564e-10,"+","GO:0035556","intracellular signal transduction"
"215",45,2.711503347535,4.11094291902642e-08,16.5959595959596,212,5.7984171592907e-10,"+","GO:0009913","epidermal cell differentiation"
"216",9,0.218569851588372,4.42698961803351e-08,41.1767676767677,526,6.27323858489299e-10,"-","GO:0009593","detection of chemical stimulus"
"217",144,1.67530407191962,4.64564768808235e-08,85.9545454545455,1098,6.61356391992304e-10,"+","GO:0032101","regulation of response to external stimulus"
"218",47,2.63327674023769,4.73305761132428e-08,17.8484848484848,228,6.76905175666662e-10,"+","GO:0007411","axon guidance"
"219",47,2.63327674023769,4.71144547611276e-08,17.8484848484848,228,6.76905175666662e-10,"+","GO:0097485","neuron projection guidance"
"220",55,2.42269187986652,4.86509190630068e-08,22.7020202020202,290,7.02171632477956e-10,"+","GO:0045765","regulation of angiogenesis"
"221",40,2.88682340076545,5.14952216751298e-08,13.8560606060606,177,7.46601324555776e-10,"+","GO:0001763","morphogenesis of a branching structure"
"222",81,2.040847489979,5.33982003647327e-08,39.6893939393939,507,7.77694711078571e-10,"+","GO:0001501","skeletal system development"
"223",10,0.233105721685896,5.39448742920849e-08,42.8989898989899,548,7.89195497417499e-10,"-","GO:0043604","amide biosynthetic process"
"224",43,2.74645161290323,6.23100171753648e-08,15.6565656565657,200,9.15662523603078e-10,"+","GO:0001667","ameboidal-type cell migration"
"225",139,1.68304540590124,6.49875598515911e-08,82.5883838383838,1055,9.5927317238129e-10,"+","GO:1901701","cellular response to oxygen-containing compound"
"226",61,2.30540179423554,6.75641905429649e-08,26.459595959596,338,1.00173896626058e-09,"+","GO:0040013","negative regulation of locomotion"
"227",9,11.4967741935484,6.75346439025512e-08,0.782828282828283,10,1.00573142858224e-09,"+","GO:0098883","synapse pruning"
"228",75,2.08728652751423,6.88080770313172e-08,35.9318181818182,459,1.02920957574889e-09,"+","GO:0010975","regulation of neuron projection development"
"229",105,1.83236382866208,7.18773377953462e-08,57.3030303030303,732,1.0798340454723e-09,"+","GO:0008283","cell population proliferation"
"230",58,2.337234150809,7.17410289803419e-08,24.8156565656566,317,1.08249272882494e-09,"+","GO:0072001","renal system development"
"231",135,1.6873934726343,7.78769305970937e-08,80.0050505050505,1022,1.18018572249089e-09,"+","GO:0098542","defense response to other organism"
"232",88,1.95161290322581,8.00295159159048e-08,45.0909090909091,576,1.21805731762054e-09,"+","GO:0001934","positive regulation of protein phosphorylation"
"233",45,2.64902631187751,8.33303393699241e-08,16.9873737373737,217,1.27376297796971e-09,"+","GO:0010810","regulation of cell-substrate adhesion"
"234",9,0.221517807197464,8.405899033063e-08,40.6287878787879,519,1.29041551776996e-09,"-","GO:0006281","DNA repair"
"235",51,2.50570719602978,8.78102039224159e-08,20.3535353535354,260,1.35376224639295e-09,"+","GO:0044403","biological process involved in symbiotic interaction"
"236",104,1.8273949505258,9.70321399975174e-08,56.9116161616162,727,1.50230171484708e-09,"+","GO:0071345","cellular response to cytokine stimulus"
"237",44,2.66381287264944,1.03881593966341e-07,16.5176767676768,211,1.61516353539479e-09,"+","GO:0070374","positive regulation of ERK1 and ERK2 cascade"
"238",58,2.3081097377148,1.05267717021271e-07,25.1287878787879,321,1.64362111467969e-09,"+","GO:0032496","response to lipopolysaccharide"
"239",28,3.57677419354839,1.04888438602413e-07,7.82828282828283,100,1.64458025493516e-09,"+","GO:0010717","regulation of epithelial to mesenchymal transition"
"240",56,2.35314091680815,1.14672110068606e-07,23.7979797979798,304,1.80550458679168e-09,"+","GO:0033674","positive regulation of kinase activity"
"241",175,1.56327543424318,1.17669818301307e-07,111.944444444444,1430,1.86042289645181e-09,"+","GO:0042592","homeostatic process"
"242",71,2.0994623655914,1.25553107577377e-07,33.8181818181818,432,1.99329869669522e-09,"+","GO:0040007","growth"
"243",71,2.0994623655914,1.25036428122326e-07,33.8181818181818,432,1.99329869669522e-09,"+","GO:0048589","developmental growth"
"244",55,2.37358326068003,1.35338076481622e-07,23.1717171717172,296,2.16640363849083e-09,"+","GO:1901342","regulation of vasculature development"
"245",450,1.27713554693939,1.4328532849598e-07,352.35101010101,4501,2.30301813826117e-09,"+","GO:0051179","localization"
"246",50,2.46606053057666,1.66109876083812e-07,20.2752525252525,259,2.68077343807766e-09,"+","GO:0003007","heart morphogenesis"
"247",35,3.00064949123187,1.77635146683112e-07,11.6641414141414,149,2.87842821168594e-09,"+","GO:0016331","morphogenesis of embryonic epithelium"
"248",382,1.31211130289967,2.0210023183482e-07,291.133838383838,3719,3.28812290855051e-09,"+","GO:0009893","positive regulation of metabolic process"
"249",105,1.80280957336108,2.07881433909943e-07,58.2424242424242,744,3.39581952657454e-09,"+","GO:0051336","regulation of hydrolase activity"
"250",50,2.43782319625708,2.19322531010469e-07,20.510101010101,262,3.59710245703714e-09,"+","GO:0098742","cell-cell adhesion via plasma-membrane adhesion molecules"
"251",55,2.31874800383264,2.34190406608494e-07,23.719696969697,303,3.85631385283291e-09,"+","GO:2000146","negative regulation of cell motility"
"252",63,2.17506538796861,2.3624844947133e-07,28.9646464646465,370,3.90570158543431e-09,"+","GO:0007409","axonogenesis"
"253",241,1.43523573200993,2.3980422105591e-07,167.916666666667,2145,3.98021832494557e-09,"+","GO:0051246","regulation of protein metabolic process"
"254",43,2.60327167099832,3.08306039845687e-07,16.5176767676768,211,5.13742269374825e-09,"+","GO:1901888","regulation of cell junction assembly"
"255",31,3.168,3.42008647260902e-07,9.78535353535353,125,5.72145936177458e-09,"+","GO:0003206","cardiac chamber morphogenesis"
"256",27,3.48387096774194,3.57790458250914e-07,7.75,99,6.00894556926025e-09,"+","GO:0050764","regulation of phagocytosis"
"257",29,3.30760368663594,3.63109369209383e-07,8.76767676767677,112,6.12209590545243e-09,"+","GO:0044409","symbiont entry into host"
"258",26,3.57127991675338,3.81996846871389e-07,7.28030303030303,93,6.46560299762634e-09,"+","GO:2000027","regulation of animal organ morphogenesis"
"259",113,1.7370443693956,4.01359310060754e-07,65.0530303030303,831,6.81965894546581e-09,"+","GO:0141124","intracellular signaling cassette"
"260",61,2.17660839790953,4.09342492966718e-07,28.0252525252525,358,6.98215890384745e-09,"+","GO:0031346","positive regulation of cell projection organization"
"261",153,1.58898505114083,4.16887271959726e-07,96.2878787878788,1230,7.13819969700772e-09,"+","GO:0031399","regulation of protein modification process"
"262",56,2.25663986974662,5.1110900762574e-07,24.8156565656566,317,8.78505281099153e-09,"+","GO:0051047","positive regulation of secretion"
"263",114,1.71728545343883,5.73519491256938e-07,66.3838383838384,848,9.89540288660858e-09,"+","GO:0014070","response to organic cyclic compound"
"264",31,3.09375,6.07114424946633e-07,10.020202020202,128,1.05148729374737e-08,"+","GO:0007043","cell-cell junction assembly"
"265",88,1.87667618073133,6.26750612301981e-07,46.8914141414141,599,1.0896077692057e-08,"+","GO:0007423","sensory organ development"
"266",121,1.68742076348782,6.27132817239963e-07,71.7070707070707,916,1.09438646844998e-08,"+","GO:0140546","defense response to symbiont"
"267",182,1.50967741935484,6.76003117588825e-07,120.555555555556,1540,1.18410307942148e-08,"+","GO:0002682","regulation of immune system process"
"268",52,2.30645161290323,7.05284098234173e-07,22.5454545454545,288,1.24001927656471e-08,"+","GO:0030336","negative regulation of cell migration"
"269",34,2.89548387096774,7.20025002255756e-07,11.7424242424242,150,1.27066014306107e-08,"+","GO:0051701","biological process involved in interaction with host"
"270",254,1.40096941333779,7.30282269908919e-07,181.30303030303,2316,1.29355253477274e-08,"+","GO:0002376","immune system process"
"271",351,1.3137245635757,8.34638702016585e-07,267.179292929293,3413,1.48387514430555e-08,"+","GO:0010604","positive regulation of macromolecule metabolic process"
"272",80,1.92818015824711,8.42757638245063e-07,41.489898989899,530,1.50383833630294e-08,"+","GO:0060627","regulation of vesicle-mediated transport"
"273",32,2.98375323757947,8.76074042962773e-07,10.7247474747475,137,1.56903636901422e-08,"+","GO:0048754","branching morphogenesis of an epithelial tube"
"274",75,1.97132616487455,8.73560479752654e-07,38.0454545454545,486,1.57026550844471e-08,"+","GO:0045785","positive regulation of cell adhesion"
"275",36,2.77030703458997,9.15245628819125e-07,12.9949494949495,166,1.65120086548094e-08,"+","GO:0045766","positive regulation of angiogenesis"
"276",28,3.25161290322581,9.23376069362219e-07,8.61111111111111,110,1.67192675420831e-08,"+","GO:0046718","symbiont entry into host cell"
"277",35,2.8119293974437,9.56552571496691e-07,12.4469696969697,159,1.73827371452197e-08,"+","GO:0006909","phagocytosis"
"278",62,2.1063829787234,1.0100127122927e-06,29.4343434343434,376,1.84204903245668e-08,"+","GO:0051347","positive regulation of transferase activity"
"279",52,2.27485638532921,1.02658474887512e-06,22.8585858585859,292,1.87900770803752e-08,"+","GO:1903532","positive regulation of secretion by cell"
"280",32,2.96213183730715,1.02960140359322e-06,10.8030303030303,138,1.89128382212229e-08,"+","GO:0007160","cell-matrix adhesion"
"281",17,4.8258064516129,1.03185769628254e-06,3.52272727272727,45,1.90219781312992e-08,"+","GO:0071526","semaphorin-plexin signaling pathway"
"282",34,2.83870967741935,1.16489061025868e-06,11.9772727272727,153,2.15508201858523e-08,"+","GO:0002687","positive regulation of leukocyte migration"
"283",33,2.88731771984092,1.2004596035681e-06,11.4292929292929,146,2.2287611874944e-08,"+","GO:0030216","keratinocyte differentiation"
"284",36,2.73732718894009,1.23224534820389e-06,13.1515151515152,168,2.29585828832845e-08,"+","GO:0006898","receptor-mediated endocytosis"
"285",55,2.20244716351502,1.28007677326879e-06,24.9722222222222,319,2.39337322299813e-08,"+","GO:0090287","regulation of cellular response to growth factor stimulus"
"286",539,1.22166258385036,1.3867172251489e-06,441.20202020202,5636,2.60185741909456e-08,"+","GO:0016043","cellular component organization"
"287",21,3.9449715370019,1.42200244156461e-06,5.32323232323232,68,2.67739093832607e-08,"+","GO:0048844","artery morphogenesis"
"288",36,2.72112998663867,1.4293667721777e-06,13.229797979798,169,2.7006339328687e-08,"+","GO:1904018","positive regulation of vasculature development"
"289",16,4.98505114083399,1.52605613093503e-06,3.20959595959596,41,2.89332954038065e-08,"+","GO:0007044","cell-substrate junction assembly"
"290",371,1.29416324589066,1.5708248579576e-06,286.671717171717,3662,2.98851412981502e-08,"+","GO:0006810","transport"
"291",0,0,1.69740795931983e-06,17.1439393939394,219,3.24047573418665e-08,"-","GO:0006364","rRNA processing"
"292",89,1.82781869100716,1.69341551182481e-06,48.6919191919192,622,3.24396332383944e-08,"+","GO:0051046","regulation of secretion"
"293",53,2.22707979626486,1.69225856265587e-06,23.7979797979798,304,3.25284890676488e-08,"+","GO:0048562","embryonic organ morphogenesis"
"294",32,2.89910775566232,1.69541496829956e-06,11.0378787878788,141,3.27003871075294e-08,"+","GO:0060560","developmental growth involved in morphogenesis"
"295",104,1.72758924451529,1.71076437814635e-06,60.199494949495,769,3.31086722792871e-08,"+","GO:0045087","innate immune response"
"296",31,2.95522388059702,1.71291412769998e-06,10.489898989899,134,3.32626505149376e-08,"+","GO:0072175","epithelial tube formation"
"297",26,3.32129032258065,1.72588408292694e-06,7.82828282828283,100,3.36277355264254e-08,"+","GO:0060840","artery development"
"298",173,1.50335747202107,1.76905613521095e-06,115.075757575758,1470,3.45849720063546e-08,"+","GO:0022414","reproductive process"
"299",53,2.21252371916509,1.97252940285981e-06,23.9545454545455,306,3.86922713019145e-08,"+","GO:0061458","reproductive system development"
"300",34,2.76638586398192,2.15845216249318e-06,12.290404040404,157,4.24808534243885e-08,"+","GO:0030856","regulation of epithelial cell differentiation"
"301",44,2.41229406063962,2.16312035427382e-06,18.239898989899,233,4.27146379739172e-08,"+","GO:0043583","ear development"
"302",103,1.72443241872067,2.19002191364696e-06,59.729797979798,763,4.33895307958658e-08,"+","GO:0031401","positive regulation of protein modification process"
"303",105,1.71301446051168,2.21375078509202e-06,61.2954545454546,783,4.40048866944094e-08,"+","GO:0001817","regulation of cytokine production"
"304",445,0.818622714434369,2.28529376701314e-06,543.59595959596,6944,4.55769405741648e-08,"-","GO:0044238","primary metabolic process"
"305",53,2.19815668202765,2.32885152914947e-06,24.1111111111111,308,4.65984200216879e-08,"+","GO:0051056","regulation of small GTPase mediated signal transduction"
"306",22,3.69779286926995,2.32508954830538e-06,5.94949494949495,76,4.66756807571636e-08,"+","GO:0002526","acute inflammatory response"
"307",51,2.26209677419355,2.34728793489363e-06,22.5454545454545,288,4.72752998761625e-08,"+","GO:0030100","regulation of endocytosis"
"308",106,1.70967741935484,2.49830782592812e-06,62,792,5.04807984245793e-08,"+","GO:0060322","head development"
"309",90,1.79637096774194,2.53704119191127e-06,50.1010101010101,640,5.14298844256763e-08,"+","GO:0051338","regulation of transferase activity"
"310",33,2.79171117282632,2.6072602853518e-06,11.8207070707071,151,5.30243842064591e-08,"+","GO:0010634","positive regulation of epithelial cell migration"
"311",23,3.53983676642052,2.80208689354462e-06,6.49747474747475,83,5.7170440457415e-08,"+","GO:0070098","chemokine-mediated signaling pathway"
"312",71,1.95467185761958,2.84834929684529e-06,36.3232323232323,464,5.83011861586125e-08,"+","GO:0045859","regulation of protein kinase activity"
"313",22,3.64976958525346,2.94874509172291e-06,6.02777777777778,77,6.05495777543312e-08,"+","GO:0003151","outflow tract morphogenesis"
"314",52,2.19953001495407,3.01503283108228e-06,23.6414141414141,302,6.21085290926875e-08,"+","GO:0048608","reproductive structure development"
"315",16,4.75318829707427,3.09843664402301e-06,3.36616161616162,43,6.4029885381306e-08,"+","GO:0150115","cell-substrate junction organization"
"316",173,1.49118453702494,3.26185832780172e-06,116.015151515152,1482,6.76210215564748e-08,"+","GO:0000003","reproduction"
"317",23,3.49769585253456,3.50737406745449e-06,6.57575757575758,84,7.29408633066374e-08,"+","GO:0045446","endothelial cell differentiation"
"318",408,0.811059907834101,3.51108062819639e-06,503.045454545455,6426,7.32482870672735e-08,"-","GO:0006807","nitrogen compound metabolic process"
"319",29,0.432770575821525,3.64319695650704e-06,67.010101010101,856,7.6243510406465e-08,"-","GO:0071824","protein-DNA complex organization"
"320",150,1.54153582643448,3.7468299628579e-06,97.3055555555556,1243,7.86581111404926e-08,"+","GO:0051247","positive regulation of protein metabolic process"
"321",34,2.69765578040473,3.86703409723218e-06,12.6035353535354,161,8.14352781743443e-08,"+","GO:0031099","regeneration"
