"","number_in_list","fold_enrichment","fdr","expected","number_in_reference","pValue","plus_minus","term.id","term.label"
"214",23,2.62057212416312,0.00201471696300716,8.7767094017094,530,2.82850770900435e-05,"+","GO:0060627","regulation of vesicle-mediated transport"
"215",21,2.76280834914611,0.00208794880366021,7.60096153846154,459,2.94501733770875e-05,"+","GO:0010975","regulation of neuron projection development"
"216",8,6.5283347863993,0.00214158374718537,1.22542735042735,74,3.03471816172695e-05,"+","GO:0071677","positive regulation of mononuclear cell migration"
"217",35,2.12203653322969,0.00215887298928103,16.4935897435897,996,3.07338082184598e-05,"+","GO:0009887","animal organ morphogenesis"
"218",9,5.66129032258065,0.00215611102322409,1.58974358974359,96,3.08359380084531e-05,"+","GO:0002690","positive regulation of leukocyte chemotaxis"
"219",5,13.1276297335203,0.0022160199990248,0.380876068376068,23,3.183811453037e-05,"+","GO:0038128","ERBB2 signaling pathway"
"220",27,2.43350987000481,0.00226779383955518,11.0950854700855,670,3.27307383521708e-05,"+","GO:0045596","negative regulation of cell differentiation"
"221",4,20.1290322580645,0.00227117975334178,0.198717948717949,12,3.29286049654618e-05,"+","GO:1905048","regulation of metallopeptidase activity"
"222",8,6.44129032258065,0.00229930426977424,1.24198717948718,75,3.34872103844309e-05,"+","GO:1903036","positive regulation of response to wounding"
"223",9,5.60292650482208,0.00228996330332491,1.60630341880342,97,3.35013984544679e-05,"+","GO:2001237","negative regulation of extrinsic apoptotic signaling pathway"
"224",15,3.45727653287368,0.00231891266227327,4.33867521367521,262,3.40770475857254e-05,"+","GO:0098742","cell-cell adhesion via plasma-membrane adhesion molecules"
"225",31,2.25270758122744,0.00232030481783718,13.7612179487179,831,3.42497266950971e-05,"+","GO:0141124","intracellular signaling cassette"
"226",47,1.87463246260706,0.00231965265124085,25.0715811965812,1514,3.43922783691158e-05,"+","GO:0035556","intracellular signal transduction"
"227",21,2.73303670745273,0.00231539270792744,7.68376068376068,464,3.44810171685054e-05,"+","GO:0045859","regulation of protein kinase activity"
"228",25,2.46679316888046,0.00231218109535784,10.1346153846154,612,3.45848776318039e-05,"+","GO:0032989","cellular anatomical entity morphogenesis"
"229",16,3.28637261356155,0.00231031644024978,4.86858974358974,294,3.47085524383126e-05,"+","GO:0051962","positive regulation of nervous system development"
"230",6,9.53480475382003,0.00230879498552057,0.629273504273504,38,3.48371611014715e-05,"+","GO:0061900","glial cell activation"
"231",47,1.86600496277916,0.00238741391973529,25.1875,1521,3.61800574335008e-05,"+","GO:0043067","regulation of programmed cell death"
"232",20,2.80870217554389,0.00237788666911505,7.1207264957265,430,3.6191675341776e-05,"+","GO:0048732","gland development"
"233",10,4.9497620306716,0.0023764084344252,2.02029914529915,122,3.63250780831248e-05,"+","GO:0001952","regulation of cell-matrix adhesion"
"234",16,3.26416739319965,0.00245308307512731,4.9017094017094,296,3.76580357921532e-05,"+","GO:0070372","regulation of ERK1 and ERK2 cascade"
"235",13,3.84819734345351,0.00245650039586916,3.37820512820513,204,3.78716521045236e-05,"+","GO:0034612","response to tumor necrosis factor"
"236",9,5.48973607038123,0.00254616321782034,1.63942307692308,99,3.94210141970478e-05,"+","GO:0050764","regulation of phagocytosis"
"237",7,7.41595925297114,0.00268211736609025,0.943910256410256,57,4.17018838656032e-05,"+","GO:0001954","positive regulation of cell-matrix adhesion"
"238",7,7.41595925297114,0.00267084796539239,0.943910256410256,57,4.17018838656032e-05,"+","GO:0007159","leukocyte cell-cell adhesion"
"239",91,1.5006078117017,0.00267356849939015,60.642094017094,3662,4.19197580105127e-05,"+","GO:0006810","transport"
"240",11,4.42838709677419,0.00266775694575352,2.48397435897436,150,4.20036519701401e-05,"+","GO:0051701","biological process involved in interaction with host"
"241",37,2.03490216816499,0.00274834435742849,18.1826923076923,1098,4.34527973588051e-05,"+","GO:0032101","regulation of response to external stimulus"
"242",22,2.61518923037846,0.00274286746881681,8.41239316239316,508,4.35461475728969e-05,"+","GO:0003013","circulatory system process"
"243",3,36.2322580645161,0.0027549159166149,0.0827991452991453,5,4.39181635988599e-05,"+","GO:0071681","cellular response to indole-3-methanol"
"244",3,36.2322580645161,0.00274362527761238,0.0827991452991453,5,4.39181635988599e-05,"+","GO:0038135","ERBB2-ERBB4 signaling pathway"
"245",3,36.2322580645161,0.00273242680709152,0.0827991452991453,5,4.39181635988599e-05,"+","GO:0051005","negative regulation of lipoprotein lipase activity"
"246",13,3.79242636746143,0.00272983194904689,3.42788461538462,207,4.40555441491528e-05,"+","GO:0072659","protein localization to plasma membrane"
"247",10,4.83096774193548,0.0027615810216815,2.06997863247863,125,4.47490987571561e-05,"+","GO:0045471","response to ethanol"
"248",10,4.83096774193548,0.00275044561433601,2.06997863247863,125,4.47490987571561e-05,"+","GO:0002688","regulation of leukocyte chemotaxis"
"249",28,2.29733520336606,0.00276923961654849,12.1880341880342,736,4.52365455960489e-05,"+","GO:0001775","cell activation"
"250",4,18.5806451612903,0.00286222559096281,0.215277777777778,13,4.69432787338911e-05,"+","GO:0071679","commissural neuron axon guidance"
"251",10,4.7926267281106,0.00290916996295861,2.08653846153846,126,4.79040648627312e-05,"+","GO:0010466","negative regulation of peptidase activity"
"252",60,1.6891495601173,0.00297731828904839,35.5208333333333,2145,4.92215580161513e-05,"+","GO:0051246","regulation of protein metabolic process"
"253",50,1.80367672563302,0.00309712100295583,27.7211538461538,1674,5.1405341058048e-05,"+","GO:0006955","immune response"
"254",8,6.03870967741936,0.00321419316848545,1.32478632478632,80,5.35593429636753e-05,"+","GO:0050772","positive regulation of axonogenesis"
"255",6,8.83713611329662,0.00325297869261059,0.678952991452991,41,5.44190491777013e-05,"+","GO:0006953","acute-phase response"
"256",6,8.83713611329662,0.00324027174459258,0.678952991452991,41,5.44190491777013e-05,"+","GO:0032570","response to progesterone"
"257",15,0.415507546611423,0.00328514326620257,36.1004273504274,2180,5.53881663330093e-05,"-","GO:0090304","nucleic acid metabolic process"
"258",34,2.07599726018461,0.003323814632692,16.3776709401709,989,5.62582283825058e-05,"+","GO:0042325","regulation of phosphorylation"
"259",11,4.28553590010406,0.00333647422061058,2.5667735042735,155,5.66913877280155e-05,"+","GO:2001236","regulation of extrinsic apoptotic signaling pathway"
"260",21,2.63644289450741,0.00339180945518409,7.96527777777778,481,5.78541270319401e-05,"+","GO:0002252","immune effector process"
"261",24,2.43578205475739,0.00353369706226114,9.85309829059829,595,6.05061295840818e-05,"+","GO:0030162","regulation of proteolysis"
"262",38,1.99539971949509,0.0037002946950213,19.0438034188034,1150,6.36014701893053e-05,"+","GO:0019220","regulation of phosphate metabolic process"
"263",11,4.23094308608999,0.00369164125684386,2.59989316239316,157,6.36949190152814e-05,"+","GO:0030856","regulation of epithelial cell differentiation"
"264",127,1.36074543831132,0.00371738417179879,93.3311965811966,5636,6.43829575119648e-05,"+","GO:0016043","cellular component organization"
"265",4,17.2534562211982,0.00373102626600845,0.231837606837607,14,6.48640005571239e-05,"+","GO:0150146","cell junction disassembly"
"266",11,4.20416496529196,0.00386613014160248,2.61645299145299,158,6.74664185308837e-05,"+","GO:0050770","regulation of axonogenesis"
"267",14,3.42275042444822,0.00394357447733438,4.09027777777778,247,6.90765850192402e-05,"+","GO:0022604","regulation of cell morphogenesis"
"268",25,2.42323823331435,0.0040945273724692,10.3167735042735,623,7.19893285981596e-05,"+","GO:0050865","regulation of cell activation"
"269",45,1.84107002360346,0.00411107095466005,24.4423076923077,1476,7.25498974482421e-05,"+","GO:0042981","regulation of apoptotic process"
"270",47,1.8100724160632,0.00422787356648755,25.965811965812,1568,7.48885300106042e-05,"+","GO:0009967","positive regulation of signal transduction"
"271",51,1.75583918784713,0.00431948186849971,29.0459401709402,1754,7.67945671038131e-05,"+","GO:0010647","positive regulation of cell communication"
"272",51,1.75383937100448,0.00436710642581974,29.0790598290598,1756,7.79277667009755e-05,"+","GO:0023056","positive regulation of signaling"
"273",49,1.77822580645161,0.00436789319230062,27.5555555555556,1664,7.82283567209913e-05,"+","GO:0048585","negative regulation of response to stimulus"
"274",11,4.12582648767782,0.00444779220725231,2.66613247863248,161,7.99511293568939e-05,"+","GO:0006937","regulation of muscle contraction"
"275",6,8.23460410557185,0.00454200419230575,0.728632478632479,44,8.19426066315083e-05,"+","GO:1905521","regulation of macrophage migration"
"276",6,8.23460410557185,0.00452554765537711,0.728632478632479,44,8.19426066315083e-05,"+","GO:0035272","exocrine system development"
"277",14,3.36820460095103,0.00451362002162858,4.15651709401709,251,8.2022747883692e-05,"+","GO:1990778","protein localization to cell periphery"
"278",18,2.82329283619606,0.00454611538575428,6.37553418803419,385,8.29115054280449e-05,"+","GO:0010876","lipid localization"
"279",15,3.18945933666515,0.00464830856108426,4.70299145299145,284,8.50802393585586e-05,"+","GO:0048545","response to steroid hormone"
"280",12,3.7939537240331,0.00467675292305161,3.16292735042735,191,8.59076834254708e-05,"+","GO:0044703","multi-organism reproductive process"
"281",3,30.1935483870968,0.0047061578702002,0.0993589743589744,6,8.67565677049305e-05,"+","GO:0086073","bundle of His cell-Purkinje myocyte adhesion involved in cell communication"
"282",4,16.1032258064516,0.00471877165933165,0.248397435897436,15,8.72986687614988e-05,"+","GO:0048246","macrophage chemotaxis"
"283",15,3.17826825127334,0.00476594463540012,4.71955128205128,285,8.84840472228718e-05,"+","GO:0043588","skin development"
"284",27,2.24271198473621,0.00481520887495881,12.0389957264957,727,8.97145785270814e-05,"+","GO:0071345","cellular response to cytokine stimulus"
"285",14,3.32842265684531,0.0049778846439763,4.20619658119658,254,9.30720411686181e-05,"+","GO:0016032","viral process"
"286",17,2.89994532531438,0.00502251434230043,5.86217948717949,354,9.42359838547479e-05,"+","GO:0050878","regulation of body fluid levels"
"287",7,6.50322580645161,0.00520830332320415,1.07638888888889,65,9.80635736901916e-05,"+","GO:0038127","ERBB signaling pathway"
"288",22,2.46936083463245,0.00533263877437094,8.90918803418803,538,0.000100754442499431,"+","GO:0046903","secretion"
"289",5,10.4115684093437,0.00546240688013647,0.480235042735043,29,0.000103564625622216,"+","GO:0007435","salivary gland morphogenesis"
"290",9,4.85253456221198,0.00545069604858138,1.85470085470085,112,0.000103700180678908,"+","GO:1902106","negative regulation of leukocyte differentiation"
"291",17,2.86754370156785,0.00565451857212023,5.9284188034188,358,0.000107948888308534,"+","GO:0031346","positive regulation of cell projection organization"
"292",16,2.9820788530466,0.00570732497541225,5.36538461538462,324,0.000109331423789305,"+","GO:0048638","regulation of developmental growth"
"293",11,3.97759320069538,0.00577134998236491,2.76549145299145,167,0.000110936531183686,"+","GO:0048639","positive regulation of developmental growth"
"294",7,6.30909966297545,0.00617412914043315,1.10950854700855,67,0.000119083774013472,"+","GO:0060191","regulation of lipase activity"
"295",11,3.93052109181141,0.00637180091861697,2.79861111111111,169,0.000123314391589058,"+","GO:0007565","female pregnancy"
"296",10,4.28277282086479,0.0063561125056255,2.3349358974359,141,0.000123427757112455,"+","GO:0008360","regulation of cell shape"
"297",26,2.23655913978495,0.00653872946904204,11.625,702,0.000127402916243882,"+","GO:0031175","neuron projection development"
"298",12,3.62322580645161,0.00679903493845335,3.31196581196581,200,0.000132920843118749,"+","GO:0044706","multi-multicellular organism process"
"299",5,9.73985431841831,0.0073517918255912,0.513354700854701,31,0.000144209522787625,"+","GO:0010575","positive regulation of vascular endothelial growth factor production"
"300",9,4.64516129032258,0.00736858076860837,1.9375,117,0.0001450222548437,"+","GO:1903707","negative regulation of hemopoiesis"
"301",28,2.15393466200945,0.00750707399651052,12.9994658119658,785,0.000148240456140502,"+","GO:0009725","response to hormone"
"302",3,25.8801843317972,0.00756896378983544,0.115918803418803,7,0.000149959133013862,"+","GO:0043615","astrocyte cell migration"
"303",3,25.8801843317972,0.00754398371132113,0.115918803418803,7,0.000149959133013862,"+","GO:0035425","autocrine signaling"
"304",3,25.8801843317972,0.00751916797542863,0.115918803418803,7,0.000149959133013862,"+","GO:0086042","cardiac muscle cell-cardiac muscle cell adhesion"
"305",3,25.8801843317972,0.00749451496567313,0.115918803418803,7,0.000149959133013862,"+","GO:0034334","adherens junction maintenance"
"306",6,7.3943383805135,0.00754339539838769,0.811431623931624,49,0.000151432066647421,"+","GO:0001885","endothelial cell development"
"307",6,7.3943383805135,0.00751882407787177,0.811431623931624,49,0.000151432066647421,"+","GO:0007173","epidermal growth factor receptor signaling pathway"
"308",6,7.3943383805135,0.00749441231138517,0.811431623931624,49,0.000151432066647421,"+","GO:0150076","neuroinflammatory response"
"309",31,2.05038335158817,0.00774124049976385,15.1191239316239,913,0.000156927331524439,"+","GO:0001932","regulation of protein phosphorylation"
"310",12,3.55218216318786,0.00786894005436004,3.37820512820513,204,0.000160032238854006,"+","GO:0050679","positive regulation of epithelial cell proliferation"
"311",10,4.13610251878038,0.00806259435425356,2.41773504273504,146,0.00016449956335189,"+","GO:0050921","positive regulation of chemotaxis"
"312",5,9.43548387096774,0.00823769853601114,0.52991452991453,32,0.000168612605342484,"+","GO:0007431","salivary gland development"
"313",5,9.43548387096774,0.00821138001033698,0.52991452991453,32,0.000168612605342484,"+","GO:0021602","cranial nerve morphogenesis"
"314",31,2.03699673558215,0.00830550816162473,15.2184829059829,919,0.000171090307862636,"+","GO:0051093","negative regulation of developmental process"
"315",30,2.08470990014477,0.00850226936572469,14.3904914529915,869,0.00017570129569004,"+","GO:0048666","neuron development"
"316",15,2.97962648556876,0.00868231015478947,5.03418803418803,304,0.000179991472079871,"+","GO:0033674","positive regulation of kinase activity"
"317",11,3.75287042099508,0.00890969513940179,2.93108974358974,177,0.00018528986152269,"+","GO:0000302","response to reactive oxygen species"
"318",72,1.52610423578165,0.00911472067189316,47.178952991453,2849,0.000190151621968249,"+","GO:0065008","regulation of biological quality"
"319",35,1.94617715202281,0.00916076490023058,17.9839743589744,1086,0.000191713180028443,"+","GO:0007267","cell-cell signaling"
"320",17,2.7302676733013,0.00922702052876296,6.22649572649573,376,0.000193705082280663,"+","GO:0051347","positive regulation of transferase activity"
"321",8,5.03225806451613,0.00925472465799487,1.58974358974359,96,0.000194893827672791,"+","GO:0030516","regulation of axon extension"
"322",5,9.14956011730205,0.00928052848198108,0.546474358974359,33,0.00019604606515764,"+","GO:0043534","blood vessel endothelial cell migration"
"323",24,2.26451612903226,0.00955888556361093,10.5982905982906,640,0.00020255330558593,"+","GO:0051338","regulation of transferase activity"
"324",37,1.90804661028622,0.00955948901999976,19.3915598290598,1171,0.000203193232466045,"+","GO:0048699","generation of neurons"
