"","number_in_list","fold_enrichment","fdr","expected","number_in_reference","pValue","plus_minus","term.id","term.label"
"212",203,1.63977856860419,3.04981614658886e-11,123.797202797203,1008,4.24169141951609e-13,"+","GO:0007417","central nervous system development"
"213",167,1.73661844443535,3.12656347661251e-11,96.1638986013986,783,4.36894325604189e-13,"+","GO:0001817","regulation of cytokine production"
"214",210,1.62075188477172,3.34459552634016e-11,129.569493006993,1055,4.69555496055103e-13,"+","GO:1901701","cellular response to oxygen-containing compound"
"215",75,2.35782299839239,3.49627706661762e-11,31.8090034965035,259,4.93144111607156e-13,"+","GO:0003007","heart morphogenesis"
"216",188,1.67113708060731,3.51934766834522e-11,112.498251748252,916,4.98707010668876e-13,"+","GO:0140546","defense response to symbiont"
"217",90,2.16168551003055,4.34298140868978e-11,41.6341783216783,339,6.18268690996315e-13,"+","GO:0002237","response to molecule of bacterial origin"
"218",118,1.93709103432442,4.80803274433382e-11,60.9160839160839,496,6.87627854270664e-13,"+","GO:0120039","plasma membrane bounded cell projection morphogenesis"
"219",138,1.83601981717954,5.27069191467358e-11,75.1625874125874,612,7.57253512637614e-13,"+","GO:0032989","cellular anatomical entity morphogenesis"
"220",11,0.210248442016273,5.49214134992431e-11,52.3190559440559,426,7.92672765848814e-13,"-","GO:0043043","peptide biosynthetic process"
"221",94,2.12016837373449,6.50633812261382e-11,44.3361013986014,361,9.43318720132292e-13,"+","GO:0050678","regulation of epithelial cell proliferation"
"222",78,2.284543895133,6.89093407000804e-11,34.1424825174825,278,1.00359992359889e-12,"+","GO:0030198","extracellular matrix organization"
"223",58,2.63830294836876,8.16908363027859e-11,21.9838286713287,179,1.19510965659787e-12,"+","GO:0045216","cell-cell junction organization"
"224",78,2.27635556575977,8.13669169759148e-11,34.2652972027972,279,1.19570881077248e-12,"+","GO:0043062","extracellular structure organization"
"225",123,1.89679715302491,8.31847930945205e-11,64.8461538461538,528,1.22788023658513e-12,"+","GO:0071396","cellular response to lipid"
"226",156,1.74718900370557,8.82224290485721e-11,89.2862762237762,727,1.30802787935297e-12,"+","GO:0071345","cellular response to cytokine stimulus"
"227",78,2.26822572445348,9.62099478212656e-11,34.3881118881119,280,1.4327663947666e-12,"+","GO:0045229","external encapsulating structure organization"
"228",218,1.58768517752214,9.59621251023553e-11,137.306818181818,1118,1.43537128671108e-12,"+","GO:0051130","positive regulation of cellular component organization"
"229",62,2.524128113879,1.20835434011752e-10,24.5629370629371,200,1.81534569236313e-12,"+","GO:0001667","ameboidal-type cell migration"
"230",79,2.25700193544359,1.21565805939592e-10,35.0021853146853,285,1.83429347019e-12,"+","GO:0043588","skin development"
"231",40,3.25693950177936,1.37254118286214e-10,12.2814685314685,100,2.0800171438769e-12,"+","GO:0010717","regulation of epithelial to mesenchymal transition"
"232",57,2.62211231075457,1.63070122588646e-10,21.7381993006993,177,2.48194374077057e-12,"+","GO:0001763","morphogenesis of a branching structure"
"233",89,2.12512914705545,1.67074338478933e-10,41.8798076923077,341,2.55384903664576e-12,"+","GO:0043010","camera-type eye development"
"234",85,2.16959136090318,1.81234942076148e-10,39.1778846153846,319,2.7821935607045e-12,"+","GO:0090287","regulation of cellular response to growth factor stimulus"
"235",76,2.26673445178783,1.88383247658477e-10,33.5284090909091,273,2.9042880797574e-12,"+","GO:0003018","vascular process in circulatory system"
"236",26,0.340355414173084,1.92001564985181e-10,76.3907342657343,622,2.97266741038528e-12,"-","GO:0016071","mRNA metabolic process"
"237",53,2.7141162514828,2.06109793940129e-10,19.527534965035,159,3.20461990184417e-12,"+","GO:0006909","phagocytosis"
"238",110,1.9513254095628,2.15513919334568e-10,56.3719405594406,459,3.36497492630238e-12,"+","GO:0010975","regulation of neuron projection development"
"239",85,2.15607365771998,2.19541571199658e-10,39.423513986014,321,3.44226435194635e-12,"+","GO:0032496","response to lipopolysaccharide"
"240",545,1.30019925906076,2.24842117621718e-10,419.166520979021,3413,3.54012387516974e-12,"+","GO:0010604","positive regulation of macromolecule metabolic process"
"241",174,1.67071778687974,2.2979220786164e-10,104.146853146853,848,3.63313797117729e-12,"+","GO:0014070","response to organic cyclic compound"
"242",691,1.25002510316015,2.78790194140888e-10,552.788898601399,4501,4.42611211586268e-12,"+","GO:0051179","localization"
"243",840,1.21355091443163,2.92733193279713e-10,692.183566433567,5636,4.66667755474449e-12,"+","GO:0016043","cellular component organization"
"244",551,0.794340326434325,3.01621125697148e-10,693.657342657343,5648,4.82815421308825e-12,"-","GO:0043170","macromolecule metabolic process"
"245",155,1.72413122532719,3.2833927439848e-10,89.9003496503496,732,5.27738123910172e-12,"+","GO:0008283","cell population proliferation"
"246",366,1.38932384341637,5.08290441039282e-10,263.4375,2145,8.20307344326336e-12,"+","GO:0051246","regulation of protein metabolic process"
"247",64,2.40143004739492,6.00727023302874e-10,26.6507867132867,217,9.73427637314241e-12,"+","GO:0010810","regulation of cell-substrate adhesion"
"248",78,2.19001104429991,7.65229967160907e-10,35.6162587412587,290,1.24501103362793e-11,"+","GO:0045765","regulation of angiogenesis"
"249",66,2.34670313446984,1.0081559386341e-09,28.1245629370629,229,1.64685973049853e-11,"+","GO:0010632","regulation of epithelial cell migration"
"250",47,2.79336052159909,1.03704873969225e-09,16.8256118881119,137,1.70086062404423e-11,"+","GO:0048754","branching morphogenesis of an epithelial tube"
"251",159,1.68352854610832,1.08664635988863e-09,94.444493006993,769,1.78933435893227e-11,"+","GO:0045087","innate immune response"
"252",80,2.14979505067945,1.19618132724068e-09,37.2128496503496,303,1.97754834655023e-11,"+","GO:2000146","negative regulation of cell motility"
"253",89,2.04708768120313,1.42692576816698e-09,43.4763986013986,354,2.3683803670291e-11,"+","GO:0050878","regulation of body fluid levels"
"254",119,1.83859488003674,1.4263636591503e-09,64.7233391608392,527,2.37680489027209e-11,"+","GO:0043549","regulation of kinase activity"
"255",62,2.39253849656778,1.44811416723021e-09,25.9138986013986,211,2.42254879383128e-11,"+","GO:1901888","regulation of cell junction assembly"
"256",172,1.63799296580716,1.7077177718004e-09,105.006555944056,855,2.86804270537887e-11,"+","GO:0051050","positive regulation of transport"
"257",127,1.79527481217873,1.71215167496843e-09,70.7412587412587,576,2.8867216457842e-11,"+","GO:0001934","positive regulation of protein phosphorylation"
"258",573,1.27404856261577,1.74055156238978e-09,449.747377622378,3662,2.94602311288174e-11,"+","GO:0006810","transport"
"259",65,2.33150955523853,1.78611729384595e-09,27.8789335664336,227,3.03486439090796e-11,"+","GO:0050920","regulation of chemotaxis"
"260",16,0.28321213058951,1.91211958059487e-09,56.4947552447552,460,3.26150423771348e-11,"-","GO:0006397","mRNA processing"
"261",162,1.66548042704626,1.93591523229088e-09,97.2692307692308,792,3.31479285985646e-11,"+","GO:0060322","head development"
"262",78,2.14561892853708,2.37909155011155e-09,36.3531468531469,296,4.08923431167897e-11,"+","GO:1901342","regulation of vasculature development"
"263",93,1.99273272148342,2.41097599314861e-09,46.6695804195804,380,4.15985492487098e-11,"+","GO:0050727","regulation of inflammatory response"
"264",34,0.401799503122272,3.02991094873975e-09,84.6193181818182,689,5.24763163725837e-11,"-","GO:0051606","detection of stimulus"
"265",34,3.29571259108626,3.61379816888375e-09,10.3164335664336,84,6.28259866662858e-11,"+","GO:0045446","endothelial cell differentiation"
"266",107,1.87765369984047,3.68336339168524e-09,56.986013986014,464,6.42770230393147e-11,"+","GO:0051960","regulation of nervous system development"
"267",228,1.50931342765385,3.82599616720628e-09,151.062062937063,1230,6.70170554775358e-11,"+","GO:0031399","regulation of protein modification process"
"268",76,2.14867536575722,4.49747718214617e-09,35.3706293706294,288,7.90739280204141e-11,"+","GO:0030336","negative regulation of cell migration"
"269",76,2.14867536575722,4.48075793611588e-09,35.3706293706294,288,7.90739280204141e-11,"+","GO:0030100","regulation of endocytosis"
"270",456,1.3129105488078,4.80203715217637e-09,347.31993006993,2828,8.50587175154247e-11,"+","GO:0009892","negative regulation of metabolic process"
"271",93,1.97197508896797,5.05119618123846e-09,47.1608391608392,384,8.98034615965114e-11,"+","GO:0019221","cytokine-mediated signaling pathway"
"272",61,2.35394916597797,5.43568586492739e-09,25.9138986013986,211,9.69957721747851e-11,"+","GO:0070374","positive regulation of ERK1 and ERK2 cascade"
"273",215,1.52491723188711,5.56326140231894e-09,140.991258741259,1148,9.96372343261215e-11,"+","GO:0071495","cellular response to endogenous stimulus"
"274",31,3.41098393767433,8.54817356288388e-09,9.08828671328671,74,1.53657387406034e-10,"+","GO:0050818","regulation of coagulation"
"275",256,1.4576512455516,1.00021141395377e-08,175.625,1430,1.80448821647502e-10,"+","GO:0042592","homeostatic process"
"276",236,1.48385660698828,1.01993186032322e-08,159.045017482517,1295,1.8467571570505e-10,"+","GO:0016192","vesicle-mediated transport"
"277",437,1.31444640033024,1.11028031217688e-08,332.459353146853,2707,2.01763200467753e-10,"+","GO:0009891","positive regulation of biosynthetic process"
"278",33,3.23731938429876,1.15388141727865e-08,10.1936188811189,83,2.10443504561743e-10,"+","GO:0070098","chemokine-mediated signaling pathway"
"279",434,1.3156289498997,1.17356264819993e-08,329.880244755245,2686,2.14802846452655e-10,"+","GO:0031328","positive regulation of cellular biosynthetic process"
"280",48,2.58829629280479,1.17324166337445e-08,18.5450174825175,151,2.15513787144818e-10,"+","GO:0001890","placenta development"
"281",55,2.42069827834952,1.17156646539648e-08,22.7207167832168,185,2.15974661665296e-10,"+","GO:0031589","cell-substrate adhesion"
"282",96,1.91116254383141,1.24286547058304e-08,50.2312062937063,409,2.29933781213945e-10,"+","GO:0032102","negative regulation of response to external stimulus"
"283",70,2.16716506772391,1.36989723136251e-08,32.3002622377622,263,2.54333737765262e-10,"+","GO:0090092","regulation of transmembrane receptor protein serine/threonine kinase signaling pathway"
"284",2,0.0743593493556931,1.49478121316985e-08,26.8964160839161,219,2.78500206350611e-10,"-","GO:0006364","rRNA processing"
"285",37,2.98284063281773,1.50470235255851e-08,12.4042832167832,101,2.81335806914108e-10,"+","GO:0003158","endothelium development"
"286",48,2.55446235433675,1.90318730183033e-08,18.7906468531469,153,3.57089528520288e-10,"+","GO:0002687","positive regulation of leukocyte migration"
"287",157,1.62846975088968,2.02369472338627e-08,96.409527972028,785,3.81027609795879e-10,"+","GO:0009725","response to hormone"
"288",157,1.62846975088968,2.01666800559673e-08,96.409527972028,785,3.81027609795879e-10,"+","GO:0031347","regulation of defense response"
"289",69,2.16085409252669,2.02533078614356e-08,31.9318181818182,260,3.83993044148453e-10,"+","GO:0044403","biological process involved in symbiotic interaction"
"290",112,1.80225901284233,2.0795318033585e-08,62.1442307692308,506,3.95633551777186e-10,"+","GO:0070848","response to growth factor"
"291",116,1.78209897267172,2.17959697821344e-08,65.0917832167832,530,4.16100977930926e-10,"+","GO:0060627","regulation of vesicle-mediated transport"
"292",42,2.73582918149466,2.1872925804523e-08,15.3518356643357,125,4.19005073471149e-10,"+","GO:0003206","cardiac chamber morphogenesis"
"293",261,1.43980557243295,2.2535648813258e-08,181.274475524476,1476,4.33178842897369e-10,"+","GO:0042981","regulation of apoptotic process"
"294",47,2.56839188898708,2.29643235675857e-08,18.2993881118881,149,4.42925351234677e-10,"+","GO:0016331","morphogenesis of embryonic epithelium"
"295",4,0.128732786631595,2.32033190607465e-08,31.0721153846154,253,4.49057214650674e-10,"-","GO:0016072","rRNA metabolic process"
"296",66,2.18453259265689,2.4281763542775e-08,30.2124125874126,246,4.71521485840149e-10,"+","GO:0060485","mesenchyme development"
"297",416,1.31695842995744,2.67877523789023e-08,315.879370629371,2572,5.21942036117168e-10,"+","GO:0031324","negative regulation of cellular metabolic process"
"298",39,2.83528215556685,2.72671146243403e-08,13.7552447552448,112,5.33070928167251e-10,"+","GO:0044409","symbiont entry into host"
"299",102,1.84970951660075,2.88978322617557e-08,55.1437937062937,449,5.6684719846913e-10,"+","GO:0048667","cell morphogenesis involved in neuron differentiation"
"300",267,1.42932749338443,2.94795793166241e-08,186.801136363636,1521,5.80192468345289e-10,"+","GO:0043067","regulation of programmed cell death"
"301",226,1.48042704626335,3.17501593425764e-08,152.658653846154,1243,6.26963062528078e-10,"+","GO:0051247","positive regulation of protein metabolic process"
"302",109,1.79659112193295,3.34383142010492e-08,60.6704545454545,494,6.62492349846937e-10,"+","GO:0001819","positive regulation of cytokine production"
"303",600,1.2427904484022,3.45423626624666e-08,482.784527972028,3931,6.86632282800458e-10,"+","GO:0051234","establishment of localization"
"304",108,1.80941083432187,3.452747926051e-08,59.6879370629371,486,6.88601567617598e-10,"+","GO:0045785","positive regulation of cell adhesion"
"305",4,0.129758545887624,3.45214773152018e-08,30.826486013986,251,6.90746610321888e-10,"-","GO:0000375","RNA splicing, via transesterification reactions"
"306",23,0.360836264648002,3.64091109101033e-08,63.7408216783217,519,7.30905198352793e-10,"-","GO:0006281","DNA repair"
"307",97,1.86715798860873,3.73814223844452e-08,51.9506118881119,423,7.52876511974327e-10,"+","GO:0061564","axon development"
"308",58,2.28143105197105,4.07280995873198e-08,25.4226398601399,207,8.22951825289937e-10,"+","GO:0071219","cellular response to molecule of bacterial origin"
"309",36,2.93124555160142,4.2128810652253e-08,12.2814685314685,100,8.54018401334787e-10,"+","GO:0060840","artery development"
"310",46,2.54794586873895,4.45765875853464e-08,18.0537587412587,147,9.06563153674302e-10,"+","GO:0035148","tube formation"
"311",76,2.0355871886121,4.61209544803851e-08,37.3356643356643,304,9.40996971947763e-10,"+","GO:0033674","positive regulation of kinase activity"
"312",76,2.0355871886121,4.59731309083326e-08,37.3356643356643,304,9.40996971947763e-10,"+","GO:0048562","embryonic organ morphogenesis"
"313",4,0.131859898857464,4.79450490655076e-08,30.3352272727273,247,9.84504386111913e-10,"-","GO:0000398","mRNA splicing, via spliceosome"
"314",4,0.131859898857464,4.77923578264455e-08,30.3352272727273,247,9.84504386111913e-10,"-","GO:0000377","RNA splicing, via transesterification reactions with bulged adenosine as nucleophile"
"315",34,3.00912888751354,5.43881923081371e-08,11.298951048951,92,1.12394414334863e-09,"+","GO:1990869","cellular response to chemokine"
"316",34,3.00912888751354,5.42160777755164e-08,11.298951048951,92,1.12394414334863e-09,"+","GO:1990868","response to chemokine"
"317",38,2.81281138790036,5.51569449636984e-08,13.5096153846154,110,1.14706760831151e-09,"+","GO:0046718","symbiont entry into host cell"
"318",13,0.277822923380129,6.04419173116897e-08,46.7923951048951,381,1.26094139638636e-09,"-","GO:0008380","RNA splicing"
"319",378,1.32893256873122,6.35781937788099e-08,284.438811188811,2316,1.33054148234864e-09,"+","GO:0002376","immune system process"
"320",188,1.5307615658363,6.39293981747155e-08,122.814685314685,1000,1.342085377938e-09,"+","GO:0002684","positive regulation of immune system process"
